word,TFIDF_prev2,TFIDF_prev1,TFIDF,TFIDF_next1,TFIDF_next2,TF_prev_2,TF_prev_1,TF,TF_next_1,TF_next_2,first_occurrence,last_occurrence,length,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,keyword
function,7.918617431362264e-05,0.0033818280498383,0.0065088247478291,0.0,0.0058953102307743,3.308280191299422e-05,0.0175973662986472,0.033629353621544,0.0,0.011690700030541,0.204270051933064,0.690998268897865,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
tuberculosis,0.0192528784994961,7.421570635210644e-05,0.0090293427377322,0.0002276739598423,0.0076174918402757,0.037757126211029,3.346843008525852e-05,0.0076774167550417,0.0001140859614315,0.0874065000723084,0.0020641424566376,0.9539418959302504,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Leaves,0.0029884797401474,0.0040598721602167,0.0039231133705958,0.0023413580162038,0.0019764765851829,0.0097276373734355,0.0165103321180508,0.0041452263198124,0.0019001333657504,0.0038118099306035,0.3666602996152481,0.3666602996152481,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
deposited,0.0003721221337485,0.012510740368272,0.0011609724712291,0.0,0.0038229140833492,0.2116399017681815,0.0791584759867748,0.0010413975373427,0.0,0.0057468294935168,0.1573213174840694,0.1820535669250298,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
involved,0.0012276714119186,0.0020063039609637,0.0032267291026276,0.0075784705956826,0.0031268419397912,0.0012865402659958,0.0030714414048316,0.0112678800489101,0.0383379257712878,0.0015668404467189,0.0085754888028617,0.9898074190228844,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Molecular,0.0010916992491776,0.003872703155312,0.0040170815976668,0.0002816736817145,0.0019056057699036,0.0719297294114515,0.007594819746917,0.0134618057016183,0.0001522966160775,0.0011526683678143,0.1610305958132045,0.1610305958132045,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
subjected,0.0052494206668688,0.0025336301852132,0.0024056538196116,0.0020063039609637,0.0037392621143362,0.0191131664686976,0.0247356119762949,0.0046136679717527,0.0030714414048316,0.0057244189838382,0.2556895165920312,0.2556895165920312,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
chains,0.0022437628853977,0.0075073033319403,0.0017549680598991,0.0027052173672129,0.0192528784994961,0.0023318813248278,0.0136102864551541,0.0016063116177547,0.0062598441380117,0.037757126211029,0.0756128096995255,0.0756128096995255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
laboratories,0.0,0.0053414603104169,0.0023123468691496,0.0,0.0022528453395195,0.0,0.0092519429052943,0.0024832511532853,0.0,0.0047217459235666,-6.186970240673143e-05,-6.186970240673143e-05,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
oxidation,0.0034307278642006,0.000608400031979,0.0017153141392589,0.0028055530574473,0.002796182354055,0.0167641478565419,0.0003048653549637,0.0012869257044821,0.0140939461323405,0.0048711324822489,0.0136560945470675,0.6955419663508761,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
mutation,0.0173555122036346,0.0023146761045369,0.0120716309566889,0.0095613686254643,0.0107510815833196,0.0367788234422624,0.0028243465714947,0.0288695961910585,0.0141983113665723,0.0220408719241382,0.0043416705993393,0.9971999370772376,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Chromosome,0.0120716309566889,0.0019181457127254,0.0084346259984553,0.0017293033210718,0.0025667783719317,0.0288695961910585,0.0029899699372312,0.0098563433175289,0.0015030399619716,0.0038585323471918,0.393979995637678,0.3950082572523603,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
absence,0.0062863283896213,0.0040889897005041,0.0029525960116584,0.0,0.0038839291511367,0.0050393544135094,0.0098328098782333,0.0106860450768041,1.701893542358677,0.0269013298323884,0.0655111691497991,0.8487168833224511,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
practising,0.0032361033902987,0.0041095451041882,0.0003073818648464,0.0027029867156731,0.0,0.0474051325758322,0.0026539268396757,0.0001386174026867,0.0023996612013233,0.0,0.5659397715472482,0.5659397715472482,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
Comparative,0.0012156873075441,0.0012656954492563,0.0017115928635997,0.0032351502331253,0.0035663945100319,0.001145646228121,0.0012041025657336,0.0018823702164497,0.0050428921407265,0.0032317746498737,0.0,0.0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Models,0.0014060728655047,0.0036022346368202,0.0030631188887818,0.0042141007226411,0.0083596646827363,0.0013626752464847,0.0159209253599035,0.0044098703745446,0.0085916977368299,0.0188202235154631,0.0471513198013764,0.0471513198013764,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
groups,0.0046657958008882,0.001317045206557,0.0055234302596338,0.0047842335079709,0.0041162877076643,0.0522484638042209,0.0637386845923422,0.0165929885145961,0.019456101332681,0.0043136704422054,0.0502650949709167,0.9900653729345756,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
RNA,0.0046657808597822,0.0005921041480063,0.0031193138890873,0.0089736886260405,0.0032592866910155,0.0109158060410916,0.0003305046722794,0.0301264830694323,0.0336761173506197,0.0092028368937213,0.0027007984969469,0.9744794113042116,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Kinetics,0.0088711816681172,0.0007692500183763,0.0028286385765442,0.0006591699229123,0.0076658319682912,0.0458350189037695,0.0005688951070383,0.0034514788699814,0.0003439529154411,0.0115941426431005,0.5394806064374192,0.5394806064374192,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
resuspended,0.0034663396088349,0.0029554850217005,0.0019227283189963,0.003141986006678,0.0013826716194851,0.004439521037409,0.0056999143020081,0.0033112702860815,0.0651844400180258,0.001544427807228,0.8289146922612256,0.8289146922612256,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
Virus,0.0039775569258778,0.0,0.0254520479697547,0.0063233637977819,0.0041672474619317,0.0033440156947024,0.8220490343003558,0.0576161246421403,0.0086524541473907,0.0041489542294027,0.0021561757283218,0.1581848920687036,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
future,0.0045823724130021,0.0032198779335767,0.001815300075563,0.001815300075563,0.0005782905780362,0.0157208003118795,0.0107902640439055,0.002340730659462,0.002340730659462,0.0004917055318484,0.6352285065640114,0.8526305399269568,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Distribution,0.000869332729497,0.0015058588227514,0.0042698647389201,0.0026185194908212,0.0035422757018984,0.0005130001548703,0.0017208610251067,0.0089492234870754,0.0159272012139902,0.006755639791674,0.629054597444375,0.6859083191850595,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Phosphorylation,0.0021578819060511,0.0006591699229123,0.0071830086439569,0.0,0.0028332639106167,0.0033034913761515,0.0003439529154411,0.0078997066553832,0.0,0.0020011023151419,0.0225784791002182,0.5067987241900286,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Transcription,0.0024733402152581,0.0072587293943365,0.0083596646827363,0.0042377737774696,0.0046845425927489,0.0164300980851182,0.014235209653499,0.0188202235154631,0.0215888404615499,0.1388435488992244,0.6325964899890533,0.6325964899890533,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
igg,0.0001939834689719,0.0016790845405933,0.0017693957985647,0.0070184788443069,0.003913537122116,0.0001048838702983,0.0020198727462328,0.0020828497794128,0.017734532412732,0.0096733110175211,-3.541452703899139e-05,-3.541452703899139e-05,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Sequence,0.0023349432380341,0.0,0.012510740368272,0.0007038000866169,0.0084210367465707,0.0029904829867182,0.0,0.0791584759867748,0.0005128295798312,0.0119722585847696,0.2150178253119429,0.3159218232747644,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Management,0.002822482301675,0.0007776011560801,0.0032053897023821,0.0017405104350725,0.0026240490955906,0.005175200417994,0.0006076756807007,0.0030779836924772,0.0008317671841671,0.0777732898579135,0.0,0.6037882261648619,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
patients,0.0008626423910383,0.002966036960925,0.0257191602717,0.0017649703733211,0.0017864017114035,0.0004122455218186,0.0016036904461933,0.0690658802646598,0.0027512030610207,0.0029198166320324,0.6568503169185763,0.7063871282301316,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
determined,0.001070011302394,0.0055888293619337,0.0032350253297437,0.0019165540846809,0.0029117023213244,0.0008470362615876,0.0166003015407904,0.0218490472271927,0.0017542103258877,0.0396533468556811,0.2549706018876683,0.9862099644128114,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
Evolution,0.0065685205544373,0.0004459469667638,0.0035528860408534,0.005565433205182,0.0035528860408534,0.0325424297878778,0.000309828970519,0.0046741935282784,0.0192062833814624,0.0046741935282784,0.0006601848517584,0.0038410755011403,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
vaginalis,0.0053525824209708,0.0001413250634764,0.001744937021934,0.0024302461612756,0.0,0.0154564748176912,5.904350249091897e-05,0.0008338825921618,0.0051217301548987,0.0,0.0016042094455852,0.9898613963039016,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
challenge,0.0003053841451051,0.0046431812799187,0.0035510437085417,0.001815300075563,0.0028307033445677,0.0001847216510645,0.0101699458461871,0.0044863871912593,0.002340730659462,0.0050452208449835,0.4907575873404174,0.9565629539026068,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
endemicity,8.18157919932964e-05,0.0047787112587363,0.0010434153247203,0.0015270019319098,0.0031706812202226,4.099736876498402e-05,0.0114284030756373,0.0006738332017288,0.001479871907777,0.0268102319883151,0.7407718340897762,0.7407718340897762,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
pcr,0.0028297817507392,0.0074589978354044,7.317876147631872e-05,0.0056018906190039,0.0,0.0037476286832637,0.0166090445031716,3.057299447970452e-05,0.0330377310192581,0.0,-3.723840023832576e-05,-3.723840023832576e-05,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Antibodies,0.0022412559957158,0.0220232693170586,0.0078341860585776,0.0033217893884589,0.0122162185901583,0.0018626786566621,0.1129872878591185,0.0164196962115651,0.0056878446772476,0.0358776353637848,0.2606004233754571,0.2606004233754571,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
consequently,0.0021373467106997,0.0090293427377322,0.0005617047108828,0.0074468355218505,2.3411742910522806e-05,0.0018974965528696,0.0076774167550417,0.0004558524819618,0.0215039800721265,9.781076808676291e-06,0.8622366637257645,0.8622366637257645,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
DNA,0.0023480621348425,0.0050166469084259,0.0006591699229123,0.0048779348097402,4.380508219197183e-05,0.0554326119629863,0.0085899209970561,0.0003439529154411,0.0145710157399354,1.8301109625523672e-05,0.0945493770087615,0.9996587857174304,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
closely,0.0042251247570728,0.0032783030667577,0.0028985120767485,0.0029387404983981,0.0105768284701253,0.0278372058549793,0.0074620057027314,0.0052846540766533,0.0218171611871359,0.0326912144955326,0.1076544367600515,0.8564529363497831,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
reading,0.0,0.0030998790849578,0.0021840286716758,0.0032734695155158,0.0031181710776008,0.3447922639111171,0.0078762052568502,0.0037396759404156,0.0058676459774274,0.0029664306663517,0.2144778320849119,0.2144778320849119,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Proteins,0.0022820260619248,0.0032916144741884,0.0108399951960698,0.0022882576709197,0.0034659695517416,0.0035785240991693,0.0185537875181238,0.0383058335686701,0.0048759377335621,0.0174116073224522,0.7692684814862598,0.7692684814862598,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
colony,0.0040510205425241,0.0070778889320411,0.0015543848287074,0.0023711239341394,0.0079530682257062,0.0216922898863622,0.004834107561154,0.0016019147125814,0.0034349985437092,0.037060264956581,0.3956485587583148,0.3956485587583148,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Ribosomal,0.0004135393977858,0.0,0.0038515417155181,0.0058275545024406,0.0020555616103082,0.0002824421164087,0.0,0.00380074865658,0.0090838838020894,0.0021005085972177,0.3061953508210706,0.3061953508210706,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Cells,0.0007978821916603,0.0018397952193101,0.0220232693170586,0.0012580719589312,0.0013515695374639,0.0005725433329958,0.0018639614367731,0.1129872878591185,0.0011742801331546,0.0010282834381866,0.2014279204010329,0.4297432781406654,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
fine,0.0082226759864488,0.0053414603104169,0.0032194124558838,0.003038060849942,0.0044146759609369,0.0170447265599143,0.0092519429052943,0.0125339861666551,0.0039174141358227,0.0061581661463675,0.0056364299906735,0.8699160617979806,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
general,0.0046431812799187,0.00166696270619,0.003541187568326,0.0032361033902987,0.0012654563587779,0.0101699458461871,0.0013362992433649,0.0138721855959103,0.0474051325758322,0.0011697461580747,0.0620182971993674,0.7282845875122615,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Replication,0.0004739111780251,0.0254520479697547,0.0076658319682912,0.015425811701531,0.0021227628368247,0.0003347181150206,0.0576161246421403,0.0115941426431005,0.1016328559522017,0.0014748243029037,0.0008610019910671,0.0008610019910671,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Hepatitis,0.0064329985591855,0.0007304503896686,0.0039775569258778,0.0,0.0254520479697547,0.016076910765829,0.1032258127386092,0.0033440156947024,0.8220490343003558,0.0576161246421403,0.0006608839322593,0.0066914498141263,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Viral,0.0220232693170586,0.0042141007226411,0.0145086273517126,0.0003086469908757,0.006151367481679,0.1129872878591185,0.0085916977368299,0.0251303920821903,0.0001668806683917,0.0126109640012734,0.0026574363555158,0.0026574363555158,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Restriction,0.0042987934986645,0.0032047633838299,0.0048981204299341,0.0033159395807841,0.0046845425927489,0.0112906874036398,0.0476620275014733,0.0090318425268081,0.0026581803758365,0.1388435488992244,0.132494228047963,0.132494228047963,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
surfactant,0.0051072261245478,0.0026572212558617,0.0006319991718196,0.0,0.0050391670594796,0.0178346584183971,0.0226893017909572,0.0002850073270964,1.182599303949296,0.0164027177966948,0.0058763352603906,0.9970975186163252,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
wells,0.001601841634345,0.0,0.0015620663001682,0.0043983406591494,0.0015620663001682,0.0021777058902911,0.2406248689341297,0.0015414662050608,0.0420268075447797,0.0015414662050608,0.2931966384210343,0.3213376573560693,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
shown,0.0220232693170586,0.0,0.0020061303929155,0.0015195760783135,0.0029117023213244,0.1129872878591185,0.3157373776012093,0.0484658191476833,0.0016187567486469,0.0396533468556811,0.1035131088750391,0.8982974130427214,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
oral,0.0024178152924804,0.0004824361274936,0.0064965849814305,0.00278842598011,0.0065624641827134,0.0258224481150156,0.0003052114710829,0.0121150085559846,0.0020318089624625,0.0146932265790444,0.0124979511555482,0.994181281757089,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Untranslated,0.0031193138890873,0.0020960025162736,0.001042352373626,0.0047787112587363,0.0,0.0301264830694323,0.0022690070736528,0.0008862852823708,0.0114284030756373,0.0,0.5954605606127441,0.680274291213859,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Intensive,0.0026759277931607,0.0018060172349819,0.0045647164863394,0.0111311503813206,0.0056065252201254,0.0021183027404719,0.0012116975165257,0.004624675295944,0.0176643651036755,0.0252718360135941,0.0910782489472138,0.0910782489472138,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Gene,0.0110014542211521,0.0049759729766299,0.0046845425927489,0.0021081883619086,0.0028564985746008,0.0129503961274999,0.0064595684676893,0.1388435488992244,0.0036306645152524,0.0438142847371915,0.082809949367789,0.2177461749163046,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Antagonists,6.096513419153719e-05,6.096513419153719e-05,0.0007127491730736,0.0019612660806301,0.0002870651268278,2.547032326716108e-05,2.547032326716108e-05,0.0004095405959781,0.0023762165008318,0.0001816107141704,0.0885522626051575,0.0885522626051575,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Binding,0.0019045353544342,0.0006591699229123,0.0122162185901583,0.0108399951960698,0.0002097503078515,0.0034724059305048,0.0003439529154411,0.0358776353637848,0.0383058335686701,0.0001134087569437,0.2098832650927781,0.2098832650927781,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Repeat,0.0007226971588746,0.0009514328130566,0.0040173915481858,0.0029600854190186,0.0002246209773398,0.0005793408952701,0.0007627038946216,0.0091946595307359,0.0188797689727414,0.0001214490986188,0.27283741722546,0.27283741722546,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
common,0.0040510205425241,0.0017785380722867,0.0032967779690771,0.0105768284701253,0.0077497284215864,0.0216922898863622,0.0010495294558319,0.012372022965384,0.0326912144955326,0.0457048272588722,0.1239915947864164,0.815746550482712,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
closed,0.0030998790849578,0.0024497279346491,0.0015922933467157,0.0009863839591006,0.0030998790849578,0.0078762052568502,0.0028837048739712,0.0017099788714028,0.0007708341726243,0.0078762052568502,0.3164288209841705,0.61880190276546,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Sequence,0.0001477915770838,0.0018286844701904,0.012510740368272,0.0013756143946217,0.004613041228503,7.405741163712513e-05,0.0027995245523103,0.0791584759867748,0.0012839938471072,0.0184108948300892,0.4044273907910271,0.4044273907910271,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
DNA,3.361574540036452e-05,0.0018388916964127,0.0006591699229123,0.0025723421258325,0.0024876648455319,1.4044156772031197e-05,0.0021804690394527,0.0003439529154411,0.0019023630991956,0.0077330353167135,0.0041450777202072,0.9883010635396782,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
prevent,0.0014714094216406,0.0018115938104731,0.0028504520518631,0.0045637483917804,0.0105446588148727,0.0019101128458153,0.0311713333214862,0.0066687619205977,0.0137880419574677,0.0209105947445427,0.9962307440183548,0.9962307440183548,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
acids,0.0085038745882421,0.0047244035133687,0.0056112777195079,0.0010638731349878,0.0174887522633826,0.036859230771407,0.0033901317290121,0.0113771002713399,0.0745547709212553,0.176459820025445,0.0075299293540335,0.9997038791827064,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
amplified,0.0001684643551977,0.0038741576154839,0.0038125961589099,0.0039977599604262,0.0019282952411435,7.597094699935595e-05,0.0088182775147181,0.0079031034567208,0.0115441989110548,0.0033208574876163,0.3444400630914827,0.766127760252366,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
relevance,0.0040598721602167,0.0020198552540634,0.0012656954492563,0.0015479456380413,0.0046947443813539,0.0165103321180508,0.0029994172315689,0.0012041025657336,0.0015138723958017,0.014932680077052,0.319146988833974,0.319146988833974,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
sequenced,0.003785327328508,0.0021776577227321,0.0033417751714842,0.0,0.0,0.0075064966189547,0.0051793826847569,0.0055586606999927,0.0,0.0,0.0115161591176351,0.84546449860103,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Promoter,0.0,1.911209683361872e-05,0.0085712589931475,0.012510740368272,0.0027213944395314,0.0,7.984748842447852e-06,0.01545133499128,0.0791584759867748,0.0117956238213349,0.5383601096498838,0.9454353030986502,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Life,0.0068356265054882,8.429081722044472e-05,0.0051363010555892,0.0014066257228166,0.0041929961367577,0.0094744853039356,3.5215445541591814e-05,0.0111269495837241,0.0017042293679894,0.0059612177817234,0.8117231915310723,0.8624191335032346,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Vero,0.0024638661159388,0.0030101239580351,0.0002434198664021,0.0220232693170586,0.0002276739598423,0.0350363679559012,0.0254526128687384,0.0001163271720569,0.1129872878591185,0.0001140859614315,0.1344637810501264,0.9677723238633548,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cytoskeleton,0.0036235568921935,0.0042141007226411,0.0009634879344808,0.0026656934424998,0.0034460670156589,0.016441646194894,0.0085916977368299,0.0006580499289936,0.0068861543743204,0.0049922465080295,0.0061655830914281,0.9417268430775136,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
